"...1","Date","Region_Name","Area_Code","Detached_Average_Price","Detached_Index","Detached_Monthly_Change","Detached_Annual_Change","Semi_Detached_Average_Price","Semi_Detached_Index","Semi_Detached_Monthly_Change","Semi_Detached_Annual_Change","Terraced_Average_Price","Terraced_Index","Terraced_Monthly_Change","Terraced_Annual_Change","Flat_Average_Price","Flat_Index","Flat_Monthly_Change","Flat_Annual_Change","Average_Price"
55,"1995-01-01","Croydon","E09000008",150019.3764,25.39290924,NA,NA,88991.72162,23.50370414,NA,NA,63741.05414,22.84068704,NA,NA,55792.36651,25.99927829,NA,NA,89636.1296675
408,"1995-02-01","Croydon","E09000008",147328.4626,24.93743386,-1.793710884,NA,88921.53478,23.48516702,-0.078868956,NA,63818.93348,22.86859398,0.122180827,NA,55389.6542,25.8116141,-0.721805399,NA,88864.646265
779,"1995-03-01","Croydon","E09000008",146329.2188,24.76829767,-0.678242174,NA,88565.22252,23.39106098,-0.400704126,NA,63683.5996,22.82009903,-0.212059142,NA,55186.75325,25.71706212,-0.366315607,NA,88441.1985425
1123,"1995-04-01","Croydon","E09000008",145097.2172,24.5597639,-0.841938227,NA,88470.11312,23.36594153,-0.107389112,NA,63689.51788,22.82221976,0.009293264,NA,55174.19127,25.71120823,-0.02276267,NA,88107.7598675
1496,"1995-05-01","Croydon","E09000008",145694.6819,24.66089329,0.411768568,NA,88798.72724,23.45273218,0.371440837,NA,63854.46474,22.88132609,0.25898587,NA,55489.29134,25.85804506,0.571100465,NA,88459.291305
1856,"1995-06-01","Croydon","E09000008",146114.1836,24.73189991,0.287932058,NA,89202.63427,23.55940852,0.454856777,NA,63933.50926,22.90965055,0.123788555,NA,55923.26077,26.06027509,0.782077802,NA,88793.396975
2193,"1995-07-01","Croydon","E09000008",146723.178,24.83498086,0.416793512,NA,89379.61146,23.60615017,0.198399063,NA,64017.56985,22.93977245,0.131481273,NA,55651.22189,25.9335048,-0.486450319,NA,88942.8953
2561,"1995-08-01","Croydon","E09000008",147358.6312,24.94254034,0.43309667,NA,89117.97854,23.53705,-0.292721037,NA,63852.30446,22.88055199,-0.258156289,NA,55230.67872,25.73753142,-0.755676436,NA,88889.89823
2912,"1995-09-01","Croydon","E09000008",148783.4542,25.18371186,0.966908421,NA,89583.06884,23.65988553,0.52188157,NA,64252.48622,23.02395134,0.62673032,NA,55186.09541,25.71675557,-0.080721996,NA,89451.2761675
3295,"1995-10-01","Croydon","E09000008",148065.4019,25.06217131,-0.482615735,NA,89166.11117,23.54976236,-0.465442496,NA,63665.49066,22.81360995,-0.913576407,NA,55070.48284,25.66288004,-0.209495839,NA,88991.8716425
3648,"1995-11-01","Croydon","E09000008",147825.2749,25.02152641,-0.16217627,NA,89241.34109,23.56963142,0.08437053,NA,63472.3936,22.74441641,-0.303299409,NA,55458.68101,25.84378063,0.704911512,NA,88999.42265
3988,"1995-12-01","Croydon","E09000008",146372.3088,24.77559126,-0.982894272,NA,88741.75676,23.43768564,-0.559812668,NA,63011.13816,22.57913218,-0.726702466,NA,55242.86102,25.74320838,-0.389154569,NA,88342.016185
4342,"1996-01-01","Croydon","E09000008",145494.3624,24.62698637,-0.599803603,-3.0162864,88141.03646,23.27902872,-0.676930816,-0.955914938,62720.9207,22.47513694,-0.460581192,-1.600433888,54724.65081,25.50172209,-0.938058236,-1.913730802,87770.2425925
4716,"1996-02-01","Croydon","E09000008",145076.8372,24.55631431,-0.286969999,-1.528303015,88260.56687,23.31059803,0.135612658,-0.743315911,62804.45993,22.50507201,0.133191955,-1.589612207,54536.40865,25.41400112,-0.343980565,-1.5404421,87669.5681625
5084,"1996-03-01","Croydon","E09000008",145817.3511,24.6816568,0.510428745,-0.349805523,88665.97204,23.41767005,0.459327637,0.113757428,62946.16048,22.55584836,0.225621803,-1.157973363,54685.15078,25.48331505,0.27273913,-0.90891826,88028.6586
5427,"1996-04-01","Croydon","E09000008",146762.9813,24.84171814,0.64850322,1.148033153,89453.56496,23.62568211,0.88826965,1.111620422,63499.04813,22.75396768,0.878350078,-0.299059817,55484.97255,25.85603251,1.462594081,0.563272922,88800.141735
5777,"1996-05-01","Croydon","E09000008",146401.2318,24.78048689,-0.246485563,0.484952405,89169.7187,23.55071515,-0.317311289,0.41778916,63607.74232,22.79291667,0.171174528,-0.386382397,55274.44789,25.75792788,-0.379426461,-0.387180023,88613.2851775
6146,"1996-06-01","Croydon","E09000008",146475.2972,24.79302351,0.050590714,0.247144793,89275.75485,23.57872048,0.118914979,0.081971324,63887.53797,22.8931774,0.439876714,-0.071904835,55642.54285,25.92946037,0.665940551,-0.501969868,88820.2832175
6509,"1996-07-01","Croydon","E09000008",147735.3866,25.00631153,0.86027434,0.689876384,89844.18339,23.72884878,0.636710981,0.519773936,64185.25627,22.99986046,0.466003713,0.261938126,55604.14551,25.91156718,-0.069007162,-0.084591814,89342.2429425
6848,"1996-08-01","Croydon","E09000008",151194.8165,25.59186915,2.341639302,2.603298632,91361.58761,24.12961213,1.688928724,2.51757177,65004.81733,23.29353834,1.276868094,1.804966749,56373.79357,26.27022367,1.384155909,2.069709959,90983.7537525
7213,"1996-09-01","Croydon","E09000008",152807.3948,25.86482093,1.066556645,2.704561874,91713.85501,24.22264987,0.385574956,2.378559021,65160.74207,23.34941172,0.239866433,1.41357308,56091.41595,26.13863551,-0.500902301,1.640486663,91443.3519575
7571,"1996-10-01","Croydon","E09000008",154698.2038,26.1848672,1.237380568,4.479643364,92668.71766,24.47483972,1.041132385,3.928181275,65788.88007,23.57449591,0.963982279,3.335228219,56537.41195,26.34646994,0.795123462,2.663730263,92423.30337
7947,"1996-11-01","Croydon","E09000008",154139.4269,26.09028627,-0.361204559,4.271361534,92645.77001,24.46877899,-0.024763098,3.814856293,65826.11796,23.58783957,0.056602103,3.708264685,56631.93922,26.39051971,0.167194195,2.115553766,92310.8135225
8278,"1996-12-01","Croydon","E09000008",155004.7784,26.23675931,0.561408327,5.897611194,93661.62664,24.73707803,1.096495421,5.54403029,66486.42816,23.8244522,1.003112767,5.515358239,57247.30741,26.67728167,1.08660977,3.628426104,93100.0351525
8643,"1997-01-01","Croydon","E09000008",155021.3594,26.23956586,0.010697032,6.548017947,93756.42625,24.76211567,0.101215001,6.370914178,66618.9486,23.87193899,0.199319538,6.214876709,57118.45833,26.61723792,-0.225074472,4.374276468,93128.798145
8995,"1997-02-01","Croydon","E09000008",155502.2606,26.32096522,0.310216092,7.186139106,93792.37944,24.7716113,0.038347441,6.267592394,66599.30597,23.86490034,-0.029485052,6.042319358,57100.39252,26.60881924,-0.031628676,4.701416791,93248.5846325
9381,"1997-03-01","Croydon","E09000008",155672.2952,26.34974598,0.109345413,6.758416587,93681.38362,24.74229607,-0.118342043,5.656523541,66695.93349,23.89952542,0.145087893,5.95711158,56960.09543,26.54344071,-0.245702505,4.160077498,93252.426935
9719,"1997-04-01","Croydon","E09000008",158008.8258,26.74523696,1.500928994,7.662589257,95463.79791,25.21305152,1.902634462,6.718829992,67917.34765,24.33720156,1.83131728,6.958056302,57975.42336,27.01658417,1.78252498,4.488514076,94841.34868
10096,"1997-05-01","Croydon","E09000008",160738.3235,27.2072432,1.727433696,9.793013028,97416.38084,25.72875041,2.045364807,9.248276497,69158.25089,24.78186133,1.82707847,8.726152443,58675.08471,27.3426268,1.206824053,6.152276423,96497.009985
10428,"1997-06-01","Croydon","E09000008",165787.591,28.06190341,3.141296638,13.18467632,100201.5803,26.46435258,2.859066868,12.23828964,70934.68246,25.41841995,2.568647348,11.03054636,59956.50843,27.93977107,2.183931597,7.752998616,99220.0905475
10794,"1997-07-01","Croydon","E09000008",170495.1218,28.85871984,2.839495279,15.40574386,102619.5693,27.10297039,2.413124613,14.21949138,72727.30773,26.06078135,2.527149214,13.30843243,61083.47331,28.46493742,1.879637286,9.854171401,101731.368035
11147,"1997-08-01","Croydon","E09000008",175456.1224,29.69843961,2.909761005,16.04638737,105139.0926,27.76840452,2.455207399,15.08019433,74432.97667,26.6719832,2.345293665,14.50378562,62463.56275,29.10805998,2.259349971,10.80248248,104372.938605
11525,"1997-09-01","Croydon","E09000008",178225.6672,30.16722438,1.578482839,16.63418998,106627.7528,28.16157626,1.415896027,16.26133563,75322.47134,26.99072078,1.195027672,15.59486426,63191.00186,29.44704707,1.164581519,12.65717007,105841.7233
11864,"1997-10-01","Croydon","E09000008",180067.9853,30.47906287,1.03369964,16.39953199,107658.7509,28.43387432,0.966913428,16.1759368,75834.58973,27.17423102,0.679901203,15.26961646,63834.80111,29.74705793,1.01881476,12.90718642,106849.03176
12216,"1997-11-01","Croydon","E09000008",182208.8218,30.84142985,1.188904593,18.2103927,108786.6979,28.73177769,1.047705871,17.42219628,76596.44754,27.44723177,1.004631009,16.36178755,64323.89379,29.97497543,0.766185005,13.58236124,107978.9652575
12592,"1997-12-01","Croydon","E09000008",183153.3606,31.00130646,0.51838259,18.15981575,109708.6466,28.97527459,0.847482884,17.13297163,77209.78359,27.6670119,0.80073695,16.12863818,64896.93794,30.24201437,0.890872931,13.36242852,108742.1821825
12939,"1998-01-01","Croydon","E09000008",185466.2005,31.39278744,1.262788653,19.63912666,110637.7754,29.22066787,0.846905801,18.00553825,78005.93257,27.9523004,1.03115038,17.09271043,65368.69975,30.46185567,0.726940013,14.44408981,109869.652055
13315,"1998-02-01","Croydon","E09000008",185680.0569,31.42898567,0.115307476,19.40666084,111335.3262,29.4048988,0.630481569,18.70402147,78638.27727,28.17889199,0.810636674,18.07672186,66316.65033,30.90360124,1.450159755,16.14044563,110492.577675
13656,"1998-03-01","Croydon","E09000008",186155.6073,31.50947933,0.25611284,19.58171951,111732.7555,29.50986429,0.356965988,19.2688997,79006.55878,28.31086036,0.468323479,18.4578349,66620.19204,31.04505187,0.457715689,16.95941087,110878.778405
14025,"1998-04-01","Croydon","E09000008",186017.4706,31.48609772,-0.074205009,17.72600021,112353.2947,29.67375559,0.555378036,17.6920436,79239.71381,28.3944081,0.295108442,16.67080142,66859.36658,31.15650736,0.359012079,15.32363665,111117.4614225
14386,"1998-05-01","Croydon","E09000008",186551.3255,31.57646025,0.286991821,16.05902156,112716.5166,29.76968656,0.323285563,15.70591688,79595.46501,28.52188641,0.448955691,15.09178441,66703.89215,31.08405618,-0.23253948,13.6835038,111391.799815
14721,"1998-06-01","Croydon","E09000008",187837.3788,31.79414303,0.689383105,13.30002303,113358.6877,29.93929109,0.569722272,13.13063865,80109.45668,28.70606791,0.645754966,12.93411615,67319.6877,31.37101729,0.923177826,12.28086736,112156.30272
15095,"1998-07-01","Croydon","E09000008",191168.9395,32.35805698,1.773640987,12.12575321,115075.2264,30.39264806,1.514254185,12.1377016,81277.86181,29.12474903,1.458510869,11.7570062,68250.43013,31.80474386,1.382570937,11.73305385,113943.11446
15463,"1998-08-01","Croydon","E09000008",195252.2882,33.04922171,2.135989579,11.28268737,116679.6213,30.81638661,1.394213976,10.97643936,82178.47919,29.44747227,1.108072181,10.40600936,69188.61931,32.24194062,1.374627497,10.76636725,115824.752
15796,"1998-09-01","Croydon","E09000008",200093.1841,33.86861207,2.479303058,12.2695666,119025.0883,31.43585054,2.010177033,11.62674363,83659.58597,29.97820551,1.802304924,11.06856224,70040.14021,32.63874989,1.230723928,10.8387874,118204.499645
16178,"1998-10-01","Croydon","E09000008",200592.0694,33.95305549,0.249326482,11.39796401,119117.6438,31.46029548,0.077761369,10.64371715,83737.97195,30.006294,0.093696358,10.42186982,70541.75456,32.8725025,0.716181249,10.50673509,118497.3599275
16525,"1998-11-01","Croydon","E09000008",201100.7657,34.03915955,0.253597389,10.36829263,119590.7117,31.58523798,0.39714342,9.931373939,83805.68814,30.03055912,0.080866759,9.411977751,71020.95413,33.09580981,0.679313374,10.41146602,118879.5299175
16879,"1998-12-01","Croydon","E09000008",200363.2708,33.91432807,-0.366729041,9.396447913,119936.7232,31.67662348,0.289329778,9.322944893,84031.39826,30.11143909,0.269325544,8.835168744,71784.5051,33.45162504,1.075106606,10.61308495,119028.97434
17236,"1999-01-01","Croydon","E09000008",198904.9327,33.66748365,-0.727847003,7.245919839,119167.6237,31.47349572,-0.641254437,7.709706903,83421.14413,29.89276332,-0.726221566,6.942050913,71260.76401,33.20756136,-0.729601866,9.01358644,118188.616135
17589,"1999-02-01","Croydon","E09000008",198220.3831,33.55161392,-0.344159172,6.75372814,118998.6816,31.42887625,-0.141768405,6.883130133,83445.77423,29.90158916,0.029525013,6.113431178,71168.21965,33.16443563,-0.129867201,7.315763534,117958.264645
17957,"1999-03-01","Croydon","E09000008",199401.7711,33.7515806,0.595997199,7.115640461,119344.1392,31.52011544,0.290303685,6.812132813,83745.3113,30.00892395,0.358960149,5.997922949,71469.62034,33.30488855,0.423504612,7.279216935,118490.210485
18326,"1999-04-01","Croydon","E09000008",202626.8625,34.2974731,1.617383528,8.928941917,121684.9984,32.13836242,1.961436304,8.305678812,85832.2557,30.75675036,2.492013416,8.319744699,72945.50258,33.99265061,2.065048373,9.102892097,120772.404795
18672,"1999-05-01","Croydon","E09000008",204740.2121,34.65518753,1.04297606,9.750070976,123375.3098,32.58479245,1.389087677,9.456283289,87284.7068,31.27721526,1.692197288,9.660401867,74185.42403,34.57045479,1.6997915,11.21603497,122396.4131825
19036,"1999-06-01","Croydon","E09000008",207148.9076,35.06289345,1.17646431,10.28098293,124835.3534,32.97040623,1.183416393,10.12420477,88442.29766,31.69202124,1.326224148,10.40181937,74904.26084,34.9054332,0.968973111,11.26650078,123832.704875
19374,"1999-07-01","Croydon","E09000008",209978.5338,35.54184785,1.365986539,9.83925231,125870.7597,33.24386855,0.829417503,9.381283533,89023.25324,31.90019829,0.656875273,9.52952164,75272.62663,35.07709189,0.491782156,10.28886775,125036.2933425
19753,"1999-08-01","Croydon","E09000008",213742.0384,36.17887443,1.792328234,9.469671466,127328.5492,33.62888698,1.158163735,9.126639039,90043.08549,32.26564046,1.145579619,9.570153131,75777.87294,35.312537,0.671221845,9.523609075,126722.8865075
20092,"1999-09-01","Croydon","E09000008",218512.3134,36.98631119,2.231790733,9.205275709,129309.5411,34.152089,1.555811296,8.640575714,91308.52496,32.71909244,1.405371069,9.142931928,77077.52729,35.91817675,1.715084226,10.04764848,129051.9766875
20458,"1999-10-01","Croydon","E09000008",224056.0387,37.9246654,2.537031065,11.69735639,132720.0345,35.05283825,2.637464578,11.41929125,93417.30159,33.47474211,2.309506835,11.55906862,79552.3294,37.07143611,3.210795938,12.77339202,132436.4260475
